r,reward_mode,cost_setting,n,episode_violation_rate_mean,episode_violation_rate_sd,episode_violation_rate_ci_low,episode_violation_rate_ci_high,intervention_freq_mean,intervention_freq_sd,intervention_freq_ci_low,intervention_freq_ci_high,intervention_mag_mean,intervention_mag_sd,intervention_mag_ci_low,intervention_mag_ci_high,control_effort_mean,control_effort_sd,control_effort_ci_low,control_effort_ci_high,elapsed_s_mean,elapsed_s_sd,elapsed_s_ci_low,elapsed_s_ci_high
1,horizon_exhaustion,regularized rw=4,120.0,0.0,0.0,0.0,0.0,0.9818333333333332,0.06819263372328163,0.968737361111111,0.99213375,0.8882912878958024,0.13438890237433473,0.8613158577515461,0.9090438908939092,119.36555023981283,1.9077920252677028,119.02556090996431,119.7097415015869,6.066482396920522,0.5843012730696004,5.956479552388191,6.169585000822941
1,intervention_maximizing,blended alpha=0.25,20.0,0.0,0.0,0.0,0.0,0.9372666666666667,0.22309454634344414,0.8293008333333333,0.9953666666666667,0.8652951770723976,0.20594619575891857,0.7671209152999878,0.9186316449533964,114.15785876515808,23.36452231695742,103.42897953578976,119.75714337968033,6.335738718509674,0.12178468667573364,6.285213121175766,6.39227360457182
1,intervention_maximizing,blended alpha=0.5,20.0,0.0,0.0,0.0,0.0,0.9351333333333335,0.22340910995157903,0.8278641666666667,0.9944333333333335,0.8619119183825413,0.20721996311041893,0.7615199726618438,0.9179806071411062,114.26950177599397,24.387451046689648,98.42735215411598,120.20047580477355,6.298476076126098,0.12901324288757424,6.2482668337225915,6.3542566740512845
1,intervention_maximizing,blended alpha=0.75,20.0,0.0,0.0,0.0,0.0,0.9346666666666668,0.22361045911786098,0.8276599999999998,0.9948025,0.8624215446599738,0.20704823085641993,0.7600567834484122,0.9187577404421627,113.94415261628123,23.57839438330834,103.03977285784177,119.74602967446074,6.309846901893616,0.1355144692777597,6.250728915631771,6.362287601232528
1,intervention_maximizing,regularized rw=0.25,20.0,0.0,0.0,0.0,0.0,0.9390333333333333,0.22304584533859179,0.8332324999999997,0.9963333333333333,0.865412173870868,0.20639119829692668,0.7664867402646856,0.9194345162825291,113.40193047846185,24.098763950984868,102.256592224702,119.27690069414695,5.941739332675934,0.12457854739080261,5.885841764211655,5.994327265918255
1,intervention_maximizing,regularized rw=1,20.0,0.0,0.0,0.0,0.0,0.9392999999999999,0.223275087979561,0.8332566666666666,0.9968333333333333,0.8649766482547934,0.20648649078476103,0.7654216577276498,0.9189360148479079,114.07442908119226,23.445565268722362,103.31279533527798,119.85403387047441,5.966761338710785,0.11041236262613525,5.923135894834996,6.015042372047901
1,intervention_maximizing,regularized rw=4,20.0,0.0,0.0,0.0,0.0,0.9347,0.22461366181963063,0.8259291666666667,0.9958008333333334,0.8608466538687649,0.2082137839473835,0.7663307595403055,0.9183711826877835,114.10180074420025,22.834631740456576,103.57171705745648,119.64601831912054,5.968892908096313,0.12875065537607663,5.913779909908771,6.023504778444766
2,actuator_saturation,blended alpha=0.25,20.0,0.3,0.4701623459816272,0.1,0.5,0.7916076285240464,0.1972871411277166,0.6956606592039801,0.8619457462686566,0.5955891390576384,0.17774268924871675,0.510996458340272,0.6651819054855994,99.28581561726438,59.89028946766496,78.12670344029596,127.47813892505825,5.525116956233978,1.8514202098951598,4.7324282664060595,6.303001223206519
2,actuator_saturation,blended alpha=0.5,20.0,0.3,0.4701623459816272,0.1,0.5,0.7895905665271988,0.18906106622748683,0.7027320960247806,0.8592290366764527,0.5971614704424492,0.1810661412671042,0.5145727494726628,0.6661994350296252,98.64015461803919,58.4346956819616,77.60196672564238,125.50953494719442,5.5292944550514225,1.8719920182387884,4.714025705754756,6.3161978250741955
2,actuator_saturation,blended alpha=0.75,20.0,0.3,0.4701623459816272,0.1,0.5,0.7812215059137098,0.19105090686471593,0.6925430859570215,0.8528569569381975,0.5902318668316562,0.18009409527705583,0.5062171951055955,0.6602053900463523,98.93228183251618,59.39697960974607,78.16182313240719,127.07723263789832,5.498349344730377,1.7974912045214342,4.702959044277668,6.251199914813042
